time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2024-04-01 16:54:27.068 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22688366592,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15322624,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 16:55:27.088 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22674268160,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15322624,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 16:56:27.101 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22694281216,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16371200,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 16:57:27.109 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22692315136,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16371200,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 16:58:27.116 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22692196352,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16371200,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 16:59:27.121 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22690066432,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17419776,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:00:27.123 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22685712384,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17419776,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:01:27.128 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22686347264,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17419776,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:02:27.131 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22678159360,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17419776,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:03:27.134 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22677626880,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18468352,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:04:27.139 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22705496064,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18468352,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:05:27.144 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22704312320,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18468352,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:06:27.146 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22703026176,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19516928,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:07:27.149 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22701428736,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19516928,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:08:27.152 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22700363776,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19516928,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:17:48.152 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22701088768,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20565504,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:18:48.115 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22707568640,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20565504,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:19:48.115 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22705819648,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20565504,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:20:48.117 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22705643520,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20565504,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:21:48.118 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22705586176,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20565504,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:22:48.123 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22705303552,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21614080,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:23:48.125 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22704975872,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21614080,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 17:24:48.128 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22703652864,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21614080,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 18:12:41.945 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22701441024,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22662656,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 18:30:19.568 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22693826560,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22662656,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 18:31:19.575 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22692913152,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22662656,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 18:32:19.583 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22692769792,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22662656,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 18:33:19.588 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22692720640,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23711232,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 18:34:19.593 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22692659200,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23711232,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 18:35:19.545 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22692626432,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23711232,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:00:36.346 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22685184000,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23711232,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:01:36.355 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22684758016,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23711232,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:02:36.357 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22670135296,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24759808,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:03:36.363 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22674755584,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24759808,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:04:36.365 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22676402176,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24759808,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:05:36.371 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22673043456,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24759808,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:06:36.377 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22670483456,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25808384,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:07:36.383 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22670352384,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25808384,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:08:36.390 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22670323712,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25808384,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:09:36.397 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22670168064,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25808384,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:10:36.402 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22665736192,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25808384,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-04-01 19:11:36.407 UTC, ,589,3170301,1648,23760,224, ,5, , , , , , , , , , ,1,5,5, , , ,3,2,6, , , , , , , , , , , , , , , , ,15050,11, ,13815, , , , ,15775,22664491008,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15775, ,1711989326621, , , , ,3145728,15748, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26856960,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
